date,Opening price,Highest price,Lowest price,Closing price,Volume(share),Turnover(RMB),Ups and downs,Change(%)
2014-02-11,2086.18,2111.06,2082.52,2103.67,14221132300,125266776064.0,17.6,0.84
2014-02-12,2103.83,2110.9,2096.51,2109.96,12633318700,110804070400.0,6.29,0.3
2014-02-13,2106.93,2122.83,2096.97,2098.4,14653263400,124377063424.0,-11.56,-0.55
2014-02-14,2097.32,2116.19,2095.09,2115.85,11151794900,97399672832.0,17.45,0.83
2014-02-17,2124.88,2136.45,2117.69,2135.42,14024444400,126213750784.0,19.57,0.92
2014-02-18,2134.14,2134.14,2113.13,2119.07,14286930900,129786966016.0,-16.35,-0.77
2014-02-19,2116.92,2152.96,2111.17,2142.55,15126124500,127818452992.0,23.48,1.11
2014-02-20,2152.89,2177.98,2136.48,2138.78,15705227500,130938437632.0,-3.77,-0.18
2014-02-21,2131.59,2132.7,2098.33,2113.69,11766265100,99514290176.0,-25.09,-1.17
2014-02-24,2099.72,2099.72,2058.79,2076.69,12355530800,107202449408.0,-37.0,-1.75
2014-02-25,2077.28,2087.62,2026.54,2034.22,14013297700,127823835136.0,-42.47,-2.05
2014-02-26,2026.61,2041.63,2014.38,2041.25,11011268600,96117706752.0,7.03,0.35
2014-02-27,2045.1,2068.31,2036.39,2047.35,13216385300,112875753472.0,6.1,0.3
2014-02-28,2040.62,2058.49,2020.94,2056.3,11163790600,95684071424.0,8.95,0.44
2014-03-03,2052.07,2078.33,2047.07,2075.24,12746089200,104980598784.0,18.94,0.92
2014-03-04,2068.11,2074.02,2050.12,2071.47,11592579100,101116309504.0,-3.77,-0.18
2014-03-05,2073.29,2074.81,2050.18,2053.08,10773308200,91623333888.0,-18.39,-0.89
2014-03-06,2050.03,2065.79,2030.95,2059.58,10929013200,92561444864.0,6.5,0.32
2014-03-07,2058.38,2079.49,2050.47,2057.91,10370954000,89332133888.0,-1.67,-0.08
2014-03-10,2042.35,2042.63,1995.55,1999.06,11569666600,95032991744.0,-58.85,-2.86
2014-03-11,1994.42,2008.07,1985.6,2001.16,9270526500,76870328320.0,2.1,0.11
2014-03-12,1996.24,2011.06,1974.38,1997.69,10136172000,79293071360.0,-3.47,-0.17
2014-03-13,2000.69,2029.12,1996.53,2019.11,10097811700,77979058176.0,21.42,1.07
2014-03-14,2008.82,2017.91,1990.98,2004.34,8777511200,69925888000.0,-14.77,-0.73
2014-03-17,2009.88,2024.37,1999.25,2023.67,8625037300,72017780736.0,19.33,0.96
2014-03-18,2026.22,2034.92,2020.41,2025.2,9677719300,83580456960.0,1.53,0.08
2014-03-19,2019.98,2022.18,2002.44,2021.73,9518079700,79473242112.0,-3.47,-0.17
2014-03-20,2017.22,2030.85,1993.0,1993.48,11033304800,88630976512.0,-28.25,-1.4
2014-03-21,1987.68,2052.47,1986.07,2047.62,14447765500,109438066688.0,54.14,2.72
2014-03-24,2050.83,2074.06,2043.33,2066.28,14770008600,110244495360.0,18.66,0.91
2014-03-25,2063.32,2079.55,2057.49,2067.31,13182223100,100173660160.0,1.03,0.05
2014-03-26,2070.57,2074.57,2057.65,2063.67,10261111600,80463446016.0,-3.64,-0.18
2014-03-27,2060.81,2073.98,2042.71,2046.59,11914937300,94996459520.0,-17.08,-0.83
2014-03-28,2046.85,2060.13,2035.24,2041.71,12168196400,94221959168.0,-4.88,-0.24
2014-03-31,2043.05,2048.13,2024.19,2033.31,9435653600,71573688320.0,-8.4,-0.41
2014-04-01,2031.01,2050.68,2028.1,2047.46,8328657700,64512636928.0,14.15,0.7
2014-04-02,2049.42,2060.78,2046.74,2058.99,10265852700,77940637696.0,11.53,0.56
2014-04-03,2063.5,2066.01,2037.45,2043.7,10861842200,79480901632.0,-15.29,-0.74
2014-04-04,2037.55,2060.1,2035.22,2058.83,8318905600,66368648192.0,15.13,0.74
2014-04-08,2054.53,2102.45,2052.9,2098.28,13337098200,107966361600.0,39.45,1.92
2014-04-09,2100.65,2108.75,2095.64,2105.24,10534047000,87366774784.0,6.96,0.33
2014-04-10,2105.88,2146.67,2098.08,2134.3,15678960900,129842348032.0,29.06,1.38
2014-04-11,2130.37,2138.65,2120.18,2130.54,13176835800,111636811776.0,-3.76,-0.18
2014-04-14,2127.41,2134.43,2116.61,2131.54,10207785200,86591713280.0,1.0,0.05
2014-04-15,2125.9,2125.9,2098.15,2101.6,10753115100,91135361024.0,-29.94,-1.4
2014-04-16,2097.21,2112.05,2092.16,2105.12,8936165600,75099475968.0,3.52,0.17
2014-04-17,2108.95,2110.72,2095.71,2098.89,8989632500,74257035264.0,-6.23,-0.3
2014-04-18,2091.48,2099.64,2081.19,2097.75,8815569400,72555982848.0,-1.14,-0.05
2014-04-21,2085.98,2103.08,2065.23,2065.83,9637837100,81654550528.0,-31.92,-1.52
2014-04-22,2062.79,2073.66,2047.33,2072.83,9871988200,82468106240.0,7.0,0.34
2014-04-23,2068.08,2076.35,2059.11,2067.38,7853152000,66156169472.0,-5.45,-0.26
2014-04-24,2064.16,2075.76,2056.19,2057.03,7818595600,64407532288.0,-10.35,-0.5
2014-04-25,2060.54,2065.64,2035.57,2036.52,9304233200,74155876352.0,-20.51,-1.0
2014-04-28,2033.34,2035.99,2000.14,2003.49,8979526100,68541492480.0,-33.03,-1.62
2014-04-29,2001.9,2021.68,1997.64,2020.34,7622127600,56776481024.0,16.85,0.84
2014-04-30,2020.44,2029.54,2016.58,2026.36,7452857900,57677358080.0,6.02,0.3
2014-05-05,2022.18,2028.96,2007.35,2027.35,7993339600,60093487872.0,0.99,0.05
2014-05-06,2024.26,2038.7,2021.48,2028.04,7460941100,57548110848.0,0.69,0.03
2014-05-07,2023.15,2024.63,2008.45,2010.08,7436019200,57558051840.0,-17.96,-0.89
2014-05-08,2006.85,2036.94,2005.69,2015.27,7786539300,59529365504.0,5.19,0.26
2014-05-09,2016.5,2020.45,2001.3,2011.14,7622424300,57505383680.0,-4.13,-0.2
2014-05-12,2022.93,2055.51,2016.64,2052.87,11574207700,88097001472.0,41.73,2.07
2014-05-13,2055.08,2061.06,2043.55,2050.73,9722338800,73741717504.0,-2.14,-0.1
2014-05-14,2049.27,2056.57,2042.74,2047.91,7201112600,56455292416.0,-2.82,-0.14
2014-05-15,2044.38,2047.32,2022.86,2024.97,7584515300,59773445376.0,-22.94,-1.12
2014-05-16,2023.6,2027.76,2012.69,2026.5,6635365900,51625885184.0,1.53,0.08
2014-05-19,2023.01,2023.27,1996.02,2005.18,6532943900,52975245824.0,-21.32,-1.05
2014-05-20,2011.85,2018.16,2002.76,2008.12,6134538200,49549015040.0,2.94,0.15
2014-05-21,2001.31,2025.19,1991.06,2024.95,6181154800,48415094272.0,16.83,0.84
2014-05-22,2023.15,2041.96,2018.88,2021.29,7472847400,59501663488.0,-3.66,-0.18
2014-05-23,2020.11,2034.57,2017.74,2034.57,6348806400,51464940032.0,13.28,0.66
2014-05-26,2042.03,2045.38,2035.09,2041.48,7028122100,59840433408.0,6.91,0.34
2014-05-27,2039.79,2044.15,2032.84,2034.56,6757788900,55920518656.0,-6.92,-0.34
2014-05-28,2034.56,2052.66,2029.34,2050.23,8133864200,68602224896.0,15.67,0.77
2014-05-29,2051.84,2057.08,2039.24,2040.59,8124292100,69472514048.0,-9.64,-0.47
2014-05-30,2040.39,2046.96,2031.37,2039.21,7514889700,62353642496.0,-1.38,-0.07
2014-06-03,2039.2,2049.58,2037.3,2038.31,7158412300,59296436992.0,-0.9,-0.04
2014-06-04,2037.99,2038.48,2012.91,2024.83,7241277200,57467546368.0,-13.48,-0.66
2014-06-05,2019.44,2041.7,2016.18,2040.88,6794953700,56376142080.0,16.05,0.79
2014-06-06,2040.86,2041.57,2022.16,2029.96,6602174500,55124242432.0,-10.92,-0.54
2014-06-09,2024.94,2045.26,2023.2,2030.5,6478831600,55139842304.0,0.54,0.03
2014-06-10,2033.21,2052.76,2026.39,2052.53,7962371600,65406104832.0,22.03,1.08
2014-06-11,2049.13,2056.63,2045.41,2054.95,7444435500,63177390336.0,2.42,0.12
2014-06-12,2051.58,2057.1,2045.96,2051.71,8171118600,69306421248.0,-3.24,-0.16
2014-06-13,2049.21,2073.6,2048.62,2070.72,9717480700,82546974720.0,19.01,0.93
2014-06-16,2070.7,2087.32,2069.44,2085.98,9593977100,79953076224.0,15.26,0.74
2014-06-17,2080.48,2080.48,2064.67,2066.7,8780048100,70923264000.0,-19.28,-0.92
2014-06-18,2064.38,2066.91,2051.75,2055.52,8724535000,70472933376.0,-11.18,-0.54
2014-06-19,2054.62,2059.25,2017.65,2023.73,9291427300,74628947968.0,-31.79,-1.55
2014-06-20,2013.41,2027.15,2010.53,2026.67,6716724700,53224269312.0,2.94,0.15
2014-06-23,2026.23,2033.32,2022.92,2024.36,7048516100,57772730112.0,-2.31,-0.11
2014-06-24,2023.7,2034.71,2021.75,2033.93,7121463300,61684911104.0,9.57,0.47
2014-06-25,2030.43,2030.62,2018.36,2025.5,6753961000,55989137920.0,-8.43,-0.41
2014-06-26,2025.66,2040.75,2025.31,2038.68,8095577900,66534274816.0,13.18,0.65
2014-06-27,2031.91,2043.98,2025.07,2036.51,9759201800,76710588416.0,-2.17,-0.11
2014-06-30,2038.61,2052.34,2038.53,2048.33,9666659800,80011169792.0,11.82,0.58
2014-07-01,2051.23,2052.64,2041.94,2050.38,9845740800,83499761664.0,2.05,0.1
2014-07-02,2049.49,2060.59,2044.04,2059.42,10955391200,89304985600.0,9.04,0.44
2014-07-03,2051.63,2066.64,2048.08,2063.23,12292658200,96182468608.0,3.81,0.19
2014-07-04,2062.36,2065.08,2054.22,2059.38,10500879100,83596435456.0,-3.85,-0.19
2014-07-07,2058.13,2064.04,2050.89,2059.93,9716875500,81471315968.0,0.55,0.03
2014-07-08,2058.13,2064.43,2047.2,2064.02,9505339400,81584447488.0,4.09,0.2
2014-07-09,2061.64,2062.47,2037.6,2038.61,11330584100,97183494144.0,-25.41,-1.23
2014-07-10,2036.54,2045.53,2034.96,2038.34,9794381800,84748632064.0,-0.27,-0.01
2014-07-11,2033.87,2051.74,2033.0,2046.96,10508808200,86253719552.0,8.62,0.42
2014-07-14,2047.74,2067.34,2044.9,2066.65,11511973900,96357015552.0,19.69,0.96
2014-07-15,2065.9,2070.36,2059.68,2070.36,12448876800,102893916160.0,3.71,0.18
2014-07-16,2068.34,2075.49,2061.57,2067.28,13712802000,102029807616.0,-3.08,-0.15
2014-07-17,2062.89,2062.89,2046.19,2055.59,10449181200,79106281472.0,-11.69,-0.57
2014-07-18,2047.5,2067.23,2046.0,2059.07,10664109300,82510266368.0,3.48,0.17
2014-07-21,2057.77,2061.82,2049.18,2054.48,9385787100,75706179584.0,-4.59,-0.22
2014-07-22,2050.5,2078.08,2049.81,2075.48,12319186700,98702438400.0,21.0,1.02
2014-07-23,2074.2,2088.19,2072.23,2078.49,13729221100,106702131200.0,3.01,0.15
2014-07-24,2079.63,2107.95,2079.63,2105.06,16567699700,128677982208.0,26.57,1.28
2014-07-25,2108.71,2127.22,2106.71,2126.61,14249582600,111411572736.0,21.55,1.02
2014-07-28,2135.25,2181.5,2135.25,2177.95,23618575100,180414431232.0,51.34,2.41
2014-07-29,2179.83,2193.52,2172.1,2183.19,20026425600,159282499584.0,5.24,0.24
2014-07-30,2178.18,2194.57,2177.24,2181.24,18492218600,149566550016.0,-1.95,-0.09
2014-07-31,2179.54,2202.13,2173.9,2201.56,16469165300,132438450176.0,20.32,0.93
2014-08-01,2194.17,2218.79,2184.64,2185.3,19147504100,151884025856.0,-16.26,-0.74
2014-08-04,2190.04,2224.07,2186.92,2223.33,17409740300,140088823808.0,38.03,1.74
2014-08-05,2224.63,2226.84,2206.85,2219.95,17538698800,141474533376.0,-3.38,-0.15
2014-08-06,2212.0,2223.89,2192.99,2217.47,17771170800,140362854400.0,-2.48,-0.11
2014-08-07,2216.66,2220.57,2185.76,2187.67,17523327500,137306468352.0,-29.8,-1.34
2014-08-08,2188.71,2199.58,2180.6,2194.43,13518144300,109728993280.0,6.76,0.31
2014-08-11,2199.43,2225.96,2198.31,2224.65,15058342100,126096838656.0,30.22,1.38
2014-08-12,2222.7,2222.98,2210.0,2221.59,15479904500,132393971712.0,-3.06,-0.14
2014-08-13,2223.05,2230.99,2202.44,2222.88,17806280700,146490785792.0,1.29,0.06
2014-08-14,2221.54,2230.89,2204.38,2206.47,17014912300,141706657792.0,-16.41,-0.74
2014-08-15,2207.23,2230.87,2203.24,2226.73,14997869100,129406906368.0,20.26,0.92
2014-08-18,2229.8,2242.03,2228.13,2239.47,16392862700,141492842496.0,12.74,0.57
2014-08-19,2242.34,2246.02,2227.93,2245.33,17774459100,155445477376.0,5.86,0.26
2014-08-20,2241.66,2248.94,2233.89,2240.21,16765838300,139628052480.0,-5.12,-0.23
2014-08-21,2239.57,2240.08,2211.63,2230.46,16573349900,140879626240.0,-9.75,-0.44
2014-08-22,2228.97,2243.3,2225.27,2240.81,16011167200,140353019904.0,10.35,0.46
2014-08-25,2241.1,2241.55,2222.01,2229.27,16211957800,134450233344.0,-11.54,-0.51
2014-08-26,2225.29,2232.78,2200.62,2207.11,16350742500,134123069440.0,-22.16,-0.99
2014-08-27,2207.03,2216.67,2204.05,2209.47,12088588500,104090411008.0,2.36,0.11
2014-08-28,2210.48,2219.47,2194.86,2195.82,12422901500,109266624512.0,-13.65,-0.62
2014-08-29,2198.95,2218.7,2193.26,2217.2,10520249600,93043871744.0,21.38,0.97
2014-09-01,2220.13,2236.29,2217.69,2235.51,12916658400,117215899648.0,18.31,0.83
2014-09-02,2239.68,2267.51,2234.38,2266.05,19212486900,170931777536.0,30.54,1.37
2014-09-03,2268.4,2290.55,2268.1,2288.63,21247899900,187558383616.0,22.58,1.0
2014-09-04,2290.03,2307.7,2283.28,2306.86,19948997900,179385892864.0,18.23,0.8
2014-09-05,2311.3,2327.56,2307.45,2326.43,21318191600,185839820800.0,19.57,0.85
2014-09-09,2328.43,2331.92,2315.89,2326.53,19699031800,172908498944.0,0.1,0.0
2014-09-10,2318.5,2321.91,2306.42,2318.3,18982899200,163454521344.0,-8.23,-0.35
2014-09-11,2315.73,2343.59,2304.6,2311.68,22222179800,197232656384.0,-6.62,-0.29
2014-09-12,2308.35,2331.95,2302.77,2331.95,19347153900,162102898688.0,20.27,0.88
2014-09-15,2330.19,2340.45,2321.59,2339.14,21511241500,185393631232.0,7.19,0.31
2014-09-16,2341.03,2347.94,2293.87,2296.55,30269411100,237659242496.0,-42.59,-1.82
2014-09-17,2298.98,2309.05,2282.79,2307.89,21084245200,159121788928.0,11.34,0.49
2014-09-18,2303.85,2319.88,2297.93,2315.93,18908904400,144518520832.0,8.04,0.35
2014-09-19,2312.98,2331.56,2305.52,2329.45,17464848600,144345452544.0,13.52,0.58
2014-09-22,2323.55,2323.55,2284.38,2289.87,17584235500,147841744896.0,-39.58,-1.7
2014-09-23,2289.09,2311.52,2289.02,2309.72,15685516800,135396855808.0,19.85,0.87
2014-09-24,2302.23,2345.75,2297.88,2343.57,22252572400,185690669056.0,33.85,1.47
2014-09-25,2352.86,2365.15,2336.8,2345.1,22568832300,189260378112.0,1.53,0.07
2014-09-26,2339.29,2350.11,2329.96,2347.72,17474828500,148220809216.0,2.62,0.11
2014-09-29,2353.71,2363.06,2346.58,2357.71,20011102200,171130880000.0,9.99,0.43
2014-09-30,2361.32,2365.49,2354.27,2363.87,19391868900,166933430272.0,6.16,0.26
2014-10-08,2368.58,2382.79,2354.29,2382.79,20439732700,180337577984.0,18.92,0.8
2014-10-09,2383.86,2391.35,2367.11,2389.37,23592001000,200271757312.0,6.58,0.28
2014-10-10,2380.75,2386.28,2365.07,2374.54,22467112700,192248233984.0,-14.83,-0.62
2014-10-13,2366.43,2366.86,2341.12,2366.01,20089931500,175425069056.0,-8.53,-0.36
2014-10-14,2362.8,2380.51,2349.19,2359.48,19683141900,170160087040.0,-6.53,-0.28
2014-10-15,2358.23,2374.81,2344.37,2373.67,20280491500,171766747136.0,14.19,0.6
2014-10-16,2361.13,2389.68,2353.41,2356.5,24820116700,203805884416.0,-17.17,-0.72
2014-10-17,2352.78,2360.6,2312.83,2341.18,21230096100,179433160704.0,-15.32,-0.65
2014-10-20,2346.05,2357.51,2340.46,2356.73,16002230500,141820260352.0,15.55,0.66
2014-10-21,2355.03,2361.65,2337.55,2339.66,16882828800,146786312192.0,-17.07,-0.72
2014-10-22,2339.22,2352.12,2324.59,2326.55,15269842400,138524536832.0,-13.11,-0.56
2014-10-23,2322.32,2329.93,2297.33,2302.42,16263630800,140596502528.0,-24.13,-1.04
2014-10-24,2303.08,2314.88,2296.66,2302.28,13222528000,114330697728.0,-0.14,-0.01
2014-10-27,2293.57,2293.64,2279.84,2290.44,13026156800,113379983360.0,-11.84,-0.51
2014-10-28,2294.01,2338.28,2294.01,2337.87,17859035600,158147960832.0,47.43,2.07
2014-10-29,2343.72,2381.64,2339.71,2373.03,26558868700,225067077632.0,35.16,1.5
2014-10-30,2371.89,2397.26,2365.92,2391.08,29464594400,226611179520.0,18.05,0.76
2014-10-31,2393.18,2423.6,2384.48,2420.18,32576352300,249915445248.0,29.1,1.22
2014-11-03,2425.23,2436.78,2418.17,2430.03,29882123500,227196592128.0,9.85,0.41
2014-11-04,2428.27,2435.22,2417.22,2430.68,30901303800,226503880704.0,0.65,0.03
2014-11-05,2432.17,2434.36,2415.5,2419.25,26360665300,201859407872.0,-11.43,-0.47
2014-11-06,2419.62,2426.89,2401.75,2425.86,22200508900,179644375040.0,6.61,0.27
2014-11-07,2427.9,2454.42,2407.44,2418.17,29117224400,244157566976.0,-7.69,-0.32
2014-11-10,2436.63,2474.16,2428.19,2473.67,30062820400,245233684480.0,55.5,2.3
2014-11-11,2483.65,2508.62,2445.96,2469.67,41190406400,331257389056.0,-4.0,-0.16
2014-11-12,2454.6,2494.92,2444.81,2494.48,25293385200,215738617856.0,24.81,1.0
2014-11-13,2495.0,2507.74,2471.41,2485.61,29503705900,258311917568.0,-8.87,-0.36
2014-11-14,2477.97,2481.02,2457.04,2478.82,22060761900,191924994048.0,-6.79,-0.27
2014-11-17,2506.86,2508.77,2472.45,2474.01,21568780000,199264903168.0,-4.81,-0.19
2014-11-18,2474.18,2477.05,2449.81,2456.37,20106256900,174659489792.0,-17.64,-0.71
2014-11-19,2452.15,2461.49,2442.71,2450.99,18623577100,167069372416.0,-5.38,-0.22
2014-11-20,2443.28,2458.32,2437.48,2452.66,16549521400,150799912960.0,1.67,0.07
2014-11-21,2452.64,2488.2,2446.65,2486.79,21223977500,197809795072.0,34.13,1.39
2014-11-24,2505.53,2546.75,2495.52,2532.88,36348583400,330291404800.0,46.09,1.85
2014-11-25,2532.0,2568.38,2527.08,2567.6,31431557100,282168803328.0,34.72,1.37
2014-11-26,2572.65,2605.07,2570.4,2604.34,33712725000,316521254912.0,36.74,1.43
2014-11-27,2615.37,2631.4,2599.11,2630.49,36407572000,338960830464.0,26.15,1.0
2014-11-28,2629.63,2683.18,2622.06,2682.83,46588003600,401951166464.0,52.34,1.99
2014-12-01,2691.73,2720.74,2668.84,2680.16,44679174100,401120190464.0,-2.67,-0.1
2014-12-02,2667.82,2777.37,2665.69,2763.54,43773338100,397238915072.0,83.38,3.11
2014-12-03,2768.68,2824.18,2733.87,2779.52,56212028200,529777451008.0,15.98,0.58
2014-12-04,2783.47,2900.51,2772.43,2899.46,53268771800,509218574336.0,119.94,4.32
2014-12-05,2926.57,2978.03,2813.05,2937.65,64050029600,639191011328.0,38.19,1.32
2014-12-08,2907.81,3041.66,2879.85,3020.26,58757089000,593478049792.0,82.61,2.81
2014-12-09,2992.49,3091.32,2834.59,2856.27,77199839200,793361276928.0,-163.99,-5.43
2014-12-10,2855.94,2946.71,2807.68,2940.01,51288691200,534989955072.0,83.74,2.93
2014-12-11,2912.35,2965.68,2892.61,2925.74,48263273200,479801446400.0,-14.27,-0.49
2014-12-12,2929.36,2962.51,2914.96,2938.17,40948081200,420410249216.0,12.43,0.42
2014-12-15,2921.45,2960.23,2890.9,2953.42,40037169400,411487141888.0,15.25,0.52
2014-12-16,2953.81,3021.9,2943.91,3021.52,45384272400,492716183552.0,68.1,2.31
2014-12-17,3031.95,3076.6,2993.33,3061.02,54250317800,580338606080.0,39.5,1.31
2014-12-18,3062.8,3089.79,3030.32,3057.52,43590495200,466524524544.0,-3.5,-0.11
2014-12-19,3053.07,3117.53,3018.42,3108.6,52107351000,515580289024.0,51.08,1.67
2014-12-22,3129.27,3189.87,3090.51,3127.45,67937191400,624481484800.0,18.85,0.61
2014-12-23,3085.08,3136.84,3025.67,3032.61,43776240100,419467702272.0,-94.84,-3.03
2014-12-24,3039.21,3050.51,2934.91,2972.53,37680524500,378726756352.0,-60.08,-1.98
2014-12-25,2992.46,3073.34,2969.87,3072.54,37694777600,379017699328.0,100.01,3.36
2014-12-26,3078.0,3164.16,3064.18,3157.6,46070093300,488915103744.0,85.06,2.77
2014-12-29,3212.56,3223.86,3126.94,3168.02,51011143900,555904356352.0,10.42,0.33
2014-12-30,3160.8,3190.3,3130.35,3165.81,39772532000,437263253504.0,-2.21,-0.07
2014-12-31,3172.6,3239.36,3157.26,3234.68,40599852000,432319844352.0,68.87,2.18
2015-01-05,3258.63,3369.28,3253.88,3350.52,53135239200,549760106496.0,115.84,3.58
2015-01-06,3330.8,3394.22,3303.18,3351.45,50166169600,532398465024.0,0.93,0.03
2015-01-07,3326.65,3374.9,3312.21,3373.95,39191888100,436416700416.0,22.5,0.67
2015-01-08,3371.96,3381.57,3285.09,3293.46,37113116900,399230296064.0,-80.49,-2.39
2015-01-09,3276.97,3404.83,3267.51,3285.41,41024087300,458648010752.0,-8.05,-0.24
2015-01-12,3258.21,3275.19,3191.58,3229.32,32206467800,366273060864.0,-56.09,-1.71
2015-01-13,3223.54,3259.39,3214.41,3235.3,23072575500,273588772864.0,5.98,0.19
2015-01-14,3242.34,3268.48,3193.98,3222.44,24019074800,267204530176.0,-12.86,-0.4
2015-01-15,3224.07,3337.08,3207.54,3336.46,28254624000,330610536448.0,114.02,3.54
2015-01-16,3343.6,3400.32,3340.49,3376.5,33987675400,392253902848.0,40.04,1.2
2015-01-19,3189.73,3262.21,3095.07,3116.35,40109878800,409885990912.0,-260.15,-7.7
2015-01-20,3114.56,3190.25,3100.48,3173.05,35708081200,416295211008.0,56.7,1.82
2015-01-21,3189.08,3337.0,3178.34,3323.61,41095602400,473758666752.0,150.56,4.74
2015-01-22,3327.32,3352.38,3293.98,3343.34,35338296100,407874068480.0,19.73,0.59
2015-01-23,3357.1,3406.79,3328.29,3351.76,36624923900,420979535872.0,8.42,0.25
2015-01-26,3347.26,3384.8,3321.31,3383.18,31754100700,358427471872.0,31.42,0.94
2015-01-27,3389.85,3390.22,3290.22,3352.96,37451755000,418298871808.0,-30.22,-0.89
2015-01-28,3325.72,3354.8,3294.66,3305.74,30192709600,341564301312.0,-47.22,-1.41
2015-01-29,3259.0,3286.79,3234.24,3262.3,27465861400,296424501248.0,-43.44,-1.31
2015-01-30,3273.75,3288.5,3210.31,3210.36,25831254800,284265652224.0,-51.94,-1.59
2015-02-02,3148.14,3175.13,3122.57,3128.3,25086162900,266849959936.0,-82.06,-2.56
2015-02-03,3156.09,3207.94,3129.73,3204.91,24819216400,283355955200.0,76.61,2.45
2015-02-04,3212.82,3238.98,3171.14,3174.13,24909808600,290155155456.0,-30.78,-0.96
2015-02-05,3251.21,3251.21,3135.82,3136.53,30613930500,348266954752.0,-37.6,-1.18
2015-02-06,3120.09,3129.54,3052.94,3075.91,24674966500,266502787072.0,-60.62,-1.93
2015-02-09,3063.51,3119.03,3049.11,3095.12,20610838300,240719679488.0,19.21,0.62
2015-02-10,3090.49,3142.1,3084.25,3141.59,19381713900,225084911616.0,46.47,1.5
2015-02-11,3145.76,3166.42,3139.05,3157.7,17284009500,210862551040.0,16.11,0.51
2015-02-12,3157.96,3181.77,3134.24,3173.42,19459231000,229691580416.0,15.72,0.5
2015-02-13,3186.81,3237.16,3182.79,3203.83,26129043700,293017677824.0,30.41,0.96
2015-02-16,3206.14,3228.85,3195.88,3222.36,22379743000,265950695424.0,18.53,0.58
2015-02-17,3230.88,3255.73,3230.77,3246.91,22833262300,263340052480.0,24.55,0.76
2015-02-25,3256.48,3257.22,3215.55,3228.84,23334809300,265143353344.0,-18.07,-0.56
2015-02-26,3222.15,3300.62,3202.19,3298.36,30126387500,334347476992.0,69.52,2.15
2015-02-27,3296.83,3324.55,3291.01,3310.3,29916371700,335019569152.0,11.94,0.36
2015-03-02,3332.72,3336.76,3298.67,3336.28,34644567000,410259558400.0,25.98,0.78
2015-03-03,3317.7,3317.7,3260.43,3263.05,38204461800,441593479168.0,-73.23,-2.19
2015-03-04,3264.18,3286.59,3250.48,3279.53,29363952100,346789769216.0,16.48,0.51
2015-03-05,3264.08,3266.64,3221.67,3248.48,32066358500,373579997184.0,-31.05,-0.95
2015-03-06,3248.04,3266.93,3234.53,3241.19,28291579100,328344154112.0,-7.29,-0.22
2015-03-09,3224.31,3307.7,3198.37,3302.41,32149543900,359927521280.0,61.22,1.89
2015-03-10,3289.08,3309.92,3277.09,3286.07,28581757700,329955975168.0,-16.34,-0.49
2015-03-11,3289.59,3325.05,3278.47,3290.9,28298553600,327573065728.0,4.83,0.15
2015-03-12,3314.81,3360.05,3300.49,3349.32,35729510400,407192391680.0,58.42,1.78
2015-03-13,3359.49,3391.25,3352.15,3372.91,32841015300,374041423872.0,23.59,0.7
2015-03-16,3391.16,3449.3,3377.09,3449.3,39913243100,479355310080.0,76.39,2.26
2015-03-17,3469.6,3504.12,3459.69,3502.85,52093950700,601500659712.0,53.55,1.55
2015-03-18,3510.5,3577.66,3503.85,3577.3,54521714400,617366990848.0,74.45,2.13
2015-03-19,3576.02,3600.68,3546.84,3582.27,53734661400,612249694208.0,4.97,0.14
2015-03-20,3587.08,3632.34,3569.38,3617.32,51666166800,651771977728.0,35.05,0.98
